Date,TSLA,MSFT,AMZN,SPOT,PFE,AMD,WMT,MO,KO,NKE,FB
2019-09-17,48.95800018310547,134.60833740234375,1822.550048828125,129.0800018310547,31.989973068237305,30.989999771118164,112.75159454345703,35.9141960144043,51.24063491821289,86.04586791992188,188.0800018310547
2019-09-18,48.698001861572266,135.71543884277344,1817.4599609375,127.9800033569336,31.88479995727539,30.420000076293945,113.38063049316406,35.50558853149414,51.23118591308594,86.5272216796875,188.13999938964844
2019-09-19,49.31999969482422,138.2138214111328,1821.5,124.38999938964844,31.99873924255371,30.290000915527344,113.33222961425781,34.87963104248047,51.50515365600586,86.1539306640625,190.13999938964844
2019-09-20,48.124000549316406,136.6168212890625,1794.1600341796875,120.69999694824219,32.156497955322266,30.049999237060547,113.20642852783203,35.47950744628906,50.92888259887695,85.15190887451172,189.92999267578125
2019-09-23,48.24599838256836,136.32289123535156,1785.300048828125,121.61000061035156,31.762102127075195,30.639999389648438,113.82577514648438,35.540367126464844,51.146156311035156,86.14411163330078,186.82000732421875
2019-09-24,44.641998291015625,134.59854125976562,1741.6099853515625,116.80000305175781,31.560514450073242,29.520000457763672,114.58061981201172,35.40995407104492,51.29731369018555,85.6430892944336,181.27999877929688
2019-09-25,45.7400016784668,136.5384063720703,1768.3299560546875,118.22000122070312,31.464111328125,29.540000915527344,114.64836120605469,35.26215744018555,51.174495697021484,89.20911407470703,182.8000030517578
2019-09-26,48.512001037597656,136.7147674560547,1739.8399658203125,116.19999694824219,31.35894203186035,29.469999313354492,114.48384094238281,35.34909439086914,51.38233947753906,90.54513549804688,180.11000061035156
2019-09-27,48.42599868774414,134.94142150878906,1725.449951171875,112.23999786376953,31.74457359313965,28.719999313354492,114.6290054321289,34.888328552246094,51.3067626953125,90.68265533447266,177.10000610351562
2019-09-30,48.17399978637695,136.2151336669922,1735.9100341796875,114.0,31.49040412902832,28.989999771118164,114.85157775878906,35.5577507019043,51.42957305908203,92.26428985595703,178.0800018310547
2019-10-01,48.9379997253418,134.29481506347656,1735.6500244140625,112.5199966430664,31.052183151245117,28.760000228881836,114.04837036132812,35.78378677368164,51.62796401977539,90.65319061279297,175.80999755859375
2019-10-02,48.625999450683594,131.92379760742188,1713.22998046875,113.9000015258789,30.41238784790039,28.309999465942383,112.37416076660156,34.9578742980957,50.144779205322266,89.87712860107422,174.60000610351562
2019-10-03,46.60599899291992,133.52078247070312,1724.4200439453125,114.81999969482422,31.069717407226562,28.68000030517578,112.55803680419922,35.47950744628906,50.86275100708008,90.5942611694336,179.3800048828125
2019-10-04,46.2859992980957,135.32354736328125,1739.6500244140625,116.41999816894531,31.49040412902832,29.010000228881836,114.34835815429688,36.20978546142578,51.5240478515625,91.42926788330078,180.4499969482422
2019-10-07,47.54399871826172,134.34378051757812,1732.6600341796875,115.86000061035156,31.402761459350586,28.93000030517578,113.44837188720703,36.661861419677734,50.89109420776367,91.52750396728516,179.67999267578125
2019-10-08,48.0099983215332,132.92315673828125,1705.510009765625,115.08000183105469,31.052183151245117,28.229999542236328,113.78706359863281,36.51407241821289,50.617130279541016,90.13253784179688,177.75
2019-10-09,48.90599822998047,135.4411163330078,1721.989990234375,114.23999786376953,31.28006362915039,28.459999084472656,115.0935287475586,36.91398239135742,50.85330581665039,90.88896942138672,179.85000610351562
2019-10-10,48.948001861572266,136.28370666503906,1720.260009765625,112.5199966430664,31.36770248413086,28.3799991607666,115.75159454345703,37.36606216430664,50.692710876464844,91.36048889160156,180.02999877929688
2019-10-11,49.577999114990234,136.85194396972656,1731.9200439453125,115.48999786376953,31.648164749145508,29.75,116.36125946044922,37.00961685180664,50.35261154174805,92.22498321533203,184.19000244140625
2019-10-14,51.391998291015625,136.72457885742188,1736.4300537109375,115.16999816894531,31.814685821533203,30.530000686645508,115.32577514648438,37.14002990722656,50.35261154174805,93.20735168457031,183.27999877929688
2019-10-15,51.577999114990234,138.70367431640625,1767.3800048828125,118.58999633789062,31.989973068237305,30.719999313354492,115.67415618896484,37.75728988647461,50.55100631713867,93.11894226074219,188.88999938964844
2019-10-16,51.95000076293945,137.56715393066406,1777.4300537109375,116.55999755859375,31.849748611450195,30.809999465942383,115.56771850585938,37.82684326171875,50.532108306884766,93.20735168457031,189.5500030517578
2019-10-17,52.39400100708008,136.86172485351562,1787.47998046875,117.83000183105469,31.954917907714844,31.139999389648438,115.97415924072266,38.49626159667969,50.815513610839844,93.87537384033203,190.38999938964844
2019-10-18,51.38999938964844,134.62789916992188,1757.510009765625,115.33000183105469,31.954917907714844,30.969999313354492,115.2967529296875,38.53973388671875,51.75076675415039,94.40585327148438,185.85000610351562
2019-10-21,50.70000076293945,135.6272430419922,1785.6600341796875,119.0,31.954917907714844,32.029998779296875,115.87738037109375,39.609066009521484,51.23118591308594,94.52371978759766,189.75999450683594
2019-10-22,51.11600112915039,133.60897827148438,1765.72998046875,118.01000213623047,31.928625106811523,31.510000228881836,115.7225570678711,40.287193298339844,50.872196197509766,93.9146499633789,182.33999633789062
2019-10-23,50.93600082397461,134.4613494873047,1762.1700439453125,118.2300033569336,32.22661209106445,31.360000610351562,115.49996948242188,40.64364242553711,51.61851119995117,90.69247436523438,186.14999389648438
2019-10-24,59.93600082397461,137.106689453125,1780.780029296875,118.83000183105469,31.89356231689453,31.719999313354492,115.2580337524414,40.82620620727539,51.59016799926758,89.8869400024414,186.3800048828125
2019-10-25,65.6259994506836,137.88070678710938,1761.3299560546875,120.69000244140625,32.22661209106445,32.709999084472656,115.19998168945312,40.68710708618164,50.77772521972656,89.3171615600586,187.88999938964844
2019-10-28,65.54199981689453,141.27064514160156,1777.0799560546875,140.1999969482422,32.6735954284668,33.689998626708984,115.3741683959961,39.982906341552734,50.60768508911133,89.24839782714844,189.39999389648438
2019-10-29,63.24399948120117,139.9381866455078,1762.7099609375,135.99000549316406,33.488685607910156,33.029998779296875,113.37093353271484,40.32196807861328,50.45652770996094,87.70606994628906,189.30999755859375
2019-10-30,63.00199890136719,141.68214416503906,1779.989990234375,140.4499969482422,33.72531509399414,33.130001068115234,114.29027557373047,39.956825256347656,50.957218170166016,88.60004425048828,188.25
2019-10-31,62.98400115966797,140.46722412109375,1776.6600341796875,144.3000030517578,33.62891387939453,33.93000030517578,113.47738647460938,38.93964385986328,51.420127868652344,87.97132110595703,191.64999389648438
2019-11-01,62.6619987487793,140.81016540527344,1791.43994140625,146.9199981689453,33.64644241333008,34.88999938964844,113.82577514648438,39.17438507080078,50.919437408447266,87.60784912109375,193.6199951171875
2019-11-04,63.49399948120117,141.6233673095703,1804.6600341796875,154.14999389648438,33.330928802490234,36.290000915527344,113.77739715576172,39.64384841918945,50.20146179199219,88.27584838867188,194.72000122070312
2019-11-05,63.444000244140625,141.53518676757812,1801.7099609375,150.3699951171875,32.848880767822266,36.150001525878906,115.0257797241211,40.20895004272461,49.521270751953125,88.29548645019531,194.32000732421875
2019-11-06,65.31600189208984,141.14328002929688,1795.77001953125,148.47999572753906,32.96282196044922,35.93000030517578,115.64513397216797,39.91335678100586,49.8802604675293,87.90257263183594,191.5500030517578
2019-11-07,67.10800170898438,141.33921813964844,1788.199951171875,148.1699981689453,32.661949157714844,36.279998779296875,116.3515853881836,39.974212646484375,49.398468017578125,88.80632781982422,190.4199981689453
2019-11-08,67.4280014038086,143.00479125976562,1785.8800048828125,147.85000610351562,32.78583908081055,36.290000915527344,115.58707427978516,40.34804916381836,49.32289123535156,88.22673034667969,190.83999633789062
2019-11-11,69.01799774169922,143.15176391601562,1771.6500244140625,146.6300048828125,32.67965316772461,36.310001373291016,115.19998168945312,40.34804916381836,48.97334671020508,88.46251678466797,189.61000061035156
2019-11-12,69.98600006103516,144.09234619140625,1778.0,146.38999938964844,32.71504592895508,36.709999084472656,115.27738952636719,40.86098098754883,48.85054016113281,87.92218780517578,194.47000122070312
2019-11-13,69.22200012207031,144.3274688720703,1753.1099853515625,146.77999877929688,32.387630462646484,37.52000045776367,117.07738494873047,40.713191986083984,49.51182556152344,89.6806411743164,193.19000244140625
2019-11-14,69.87000274658203,145.06228637695312,1754.5999755859375,148.75999450683594,32.3433837890625,38.349998474121094,116.7580337524414,40.53931427001953,49.71966552734375,89.66099548339844,193.14999389648438
2019-11-15,70.43399810791016,146.93360900878906,1739.489990234375,147.50999450683594,32.98936462402344,38.560001373291016,115.03545379638672,41.70428466796875,49.7574462890625,91.39979553222656,195.10000610351562
2019-11-18,69.99800109863281,147.29611206054688,1752.530029296875,140.25999450683594,32.936275482177734,39.880001068115234,116.37094116210938,42.02595901489258,50.09754180908203,92.51970672607422,197.39999389648438
2019-11-19,71.90399932861328,147.34510803222656,1752.7900390625,136.97000122070312,33.32563018798828,41.290000915527344,116.02255249023438,40.80012893676758,50.144779205322266,91.95974731445312,199.32000732421875
2019-11-20,70.44400024414062,147.08950805664062,1745.530029296875,138.02999877929688,32.78583908081055,40.97999954223633,115.28707885742188,42.12158966064453,50.277034759521484,91.40961456298828,197.50999450683594
2019-11-21,70.96600341796875,146.95187377929688,1734.7099609375,139.05999755859375,33.39643096923828,39.52000045776367,115.99352264404297,42.443260192871094,50.03141403198242,90.53530883789062,197.92999267578125
2019-11-22,66.60800170898438,147.0600128173828,1745.719970703125,140.88999938964844,33.918521881103516,39.150001525878906,115.5096435546875,42.59974670410156,50.09754180908203,91.69449615478516,198.82000732421875
2019-11-25,67.26799774169922,148.67225646972656,1773.8399658203125,141.8699951171875,34.22823715209961,39.790000915527344,115.0838394165039,42.82578659057617,50.277034759521484,91.26226806640625,199.7899932861328
2019-11-26,65.78399658203125,149.458740234375,1796.93994140625,143.8300018310547,33.88312530517578,38.9900016784668,115.34513092041016,42.791011810302734,50.919437408447266,91.68467712402344,198.97000122070312
2019-11-27,66.25800323486328,149.74383544921875,1818.510009765625,142.92999267578125,34.183990478515625,39.40999984741211,114.92899322509766,43.25178909301758,50.96666717529297,92.48040008544922,202.0
2019-11-29,65.98799896240234,148.81973266601562,1800.800048828125,142.5500030517578,34.08665466308594,39.150001525878906,115.24835968017578,43.20831298828125,50.82390594482422,92.08149719238281,201.63999938964844
2019-12-02,66.9739990234375,147.0207061767578,1781.5999755859375,142.52999877929688,33.88312530517578,38.72999954223633,115.43223571777344,43.99076461791992,51.15701675415039,92.15045166015625,199.6999969482422
2019-12-03,67.23999786376953,146.78475952148438,1769.9599609375,143.97999572753906,33.670745849609375,38.900001525878906,114.84190368652344,43.55606460571289,51.20460891723633,91.06702423095703,198.82000732421875
2019-12-04,66.60600280761719,147.31561279296875,1760.68994140625,144.9499969482422,33.75038528442383,39.689998626708984,114.86126708984375,43.564762115478516,51.67097473144531,92.30803680419922,198.7100067138672
2019-12-05,66.0739974975586,147.39425659179688,1740.47998046875,146.5800018310547,33.65304946899414,39.619998931884766,115.34730529785156,43.61692810058594,51.5757942199707,94.34684753417969,199.36000061035156
2019-12-06,67.1780014038086,149.1834716796875,1751.5999755859375,148.08999633789062,33.88312530517578,39.630001068115234,116.43603515625,43.82558059692383,51.79469680786133,95.53862762451172,201.0500030517578
2019-12-09,67.90599822998047,148.8000946044922,1749.510009765625,146.30999755859375,33.909671783447266,38.93000030517578,116.02775573730469,43.92990493774414,51.461585998535156,95.17418670654297,201.33999633789062
2019-12-10,69.76799774169922,148.573974609375,1739.2099609375,145.97000122070312,34.05125045776367,39.439998626708984,115.81390380859375,43.512603759765625,51.176055908203125,95.54846954345703,200.8699951171875
2019-12-11,70.54000091552734,149.1343231201172,1748.719970703125,147.1300048828125,33.82118225097656,39.470001220703125,115.67781066894531,43.72994613647461,51.34737014770508,95.71589660644531,202.25999450683594
2019-12-12,71.93599700927734,150.64830017089844,1760.3299560546875,147.22999572753906,34.104347229003906,42.59000015258789,116.41658782958984,43.40827941894531,51.52820587158203,96.2477798461914,196.75
2019-12-13,71.6780014038086,151.91647338867188,1760.93994140625,147.1999969482422,33.918521881103516,41.150001525878906,116.93180084228516,43.608238220214844,51.79469680786133,96.2970199584961,194.11000061035156
2019-12-16,76.30000305175781,152.89955139160156,1769.2099609375,150.77999877929688,34.635292053222656,42.349998474121094,117.17481994628906,43.99076461791992,51.79469680786133,97.32135009765625,197.9199981689453
2019-12-17,75.7979965209961,152.07376098632812,1790.6600341796875,151.52999877929688,34.422916412353516,42.77000045776367,117.89415740966797,44.19071960449219,51.79469680786133,98.14871215820312,198.38999938964844
2019-12-18,78.62999725341797,151.75918579101562,1784.030029296875,150.8699951171875,34.4140739440918,42.29999923706055,116.5137939453125,44.651493072509766,51.30930709838867,99.0548324584961,202.5
2019-12-19,80.80799865722656,153.07652282714844,1792.280029296875,149.67999267578125,34.484859466552734,42.83000183105469,116.72765350341797,44.15594482421875,51.69952392578125,99.62610626220703,206.05999755859375
2019-12-20,81.11799621582031,154.74777221679688,1786.5,150.30999755859375,34.71493911743164,44.150001525878906,116.93180084228516,44.4515380859375,52.31816864013672,98.45402526855469,206.3000030517578
2019-12-23,83.84400177001953,154.74777221679688,1793.0,150.4199981689453,34.794578552246094,45.459999084472656,115.70697784423828,44.816673278808594,52.26106262207031,98.53282165527344,206.17999267578125
2019-12-24,85.05000305175781,154.71824645996094,1789.2099609375,151.82000732421875,34.76803207397461,46.540000915527344,116.17356872558594,44.4366455078125,52.070709228515625,98.63130950927734,205.1199951171875
2019-12-26,86.18800354003906,155.9864501953125,1868.77001953125,152.52000427246094,34.847679138183594,46.630001068115234,116.18328857421875,44.54269790649414,52.365753173828125,99.19271850585938,207.7899932861328
2019-12-27,86.07599639892578,156.27154541015625,1869.800048828125,153.1699981689453,34.794578552246094,46.18000030517578,116.2513427734375,44.54269790649414,52.679832458496094,100.03977966308594,208.10000610351562
2019-12-30,82.94000244140625,154.9247283935547,1846.8900146484375,149.80999755859375,34.431766510009766,45.52000045776367,116.06663513183594,44.09196853637695,52.603694915771484,99.28137969970703,204.41000366210938
2019-12-31,83.66600036621094,155.03285217285156,1847.8399658203125,149.5500030517578,34.67069625854492,45.86000061035156,115.52227020263672,44.10964584350586,52.679832458496094,99.78369140625,205.25
2020-01-02,86.052001953125,157.9034881591797,1898.010009765625,151.6199951171875,34.635292053222656,49.099998474121094,115.6194839477539,43.52634811401367,52.33720779418945,100.6602783203125,209.77999877929688
2020-01-03,88.60199737548828,155.93728637695312,1874.969970703125,152.5,34.449466705322266,48.599998474121094,114.59879302978516,43.862186431884766,52.051673889160156,100.3844985961914,208.6699981689453
2020-01-06,90.30799865722656,156.34034729003906,1902.8800048828125,156.72000122070312,34.40522003173828,48.38999938964844,114.36550903320312,44.03894805908203,52.03263473510742,100.29585266113281,212.60000610351562
2020-01-07,93.81199645996094,154.9148712158203,1906.8599853515625,156.02000427246094,34.290184020996094,48.25,113.3059310913086,43.80916213989258,51.63290023803711,100.24661254882812,213.05999755859375
2020-01-08,98.4280014038086,157.38243103027344,1891.969970703125,158.77999877929688,34.56450271606445,47.83000183105469,112.91709899902344,44.259891510009766,51.72807312011719,100.02007293701172,215.22000122070312
2020-01-09,96.26799774169922,159.34860229492188,1901.050048828125,157.74000549316406,34.4140739440918,48.970001220703125,114.08358764648438,44.69294357299805,52.67032241821289,99.95113372802734,218.3000030517578
2020-01-10,95.62999725341797,158.61129760742188,1883.1600341796875,156.0399932861328,34.94501495361328,48.16999816894531,113.13095092773438,44.38362121582031,52.85114288330078,99.37985229492188,218.05999755859375
2020-01-13,104.97200012207031,160.51846313476562,1891.300048828125,150.8699951171875,34.87422180175781,48.75,112.64490509033203,44.860862731933594,53.422203063964844,100.62088775634766,221.91000366210938
2020-01-14,107.58399963378906,159.387939453125,1869.43994140625,149.39999389648438,35.45825958251953,48.209999084472656,112.93653869628906,44.95807647705078,53.29847717285156,101.36942291259766,219.05999755859375
2020-01-15,103.69999694824219,160.420166015625,1862.02001953125,152.4499969482422,35.98920440673828,48.54999923706055,112.0616683959961,45.293922424316406,53.96471405029297,101.24139404296875,221.14999389648438
2020-01-16,102.697998046875,163.35958862304688,1877.93994140625,151.83999633789062,35.93611145019531,49.77000045776367,112.66435241699219,45.15251541137695,54.078914642333984,101.81266784667969,221.77000427246094
2020-01-17,102.0999984741211,164.27389526367188,1864.719970703125,148.33999633789062,35.84762191772461,50.93000030517578,111.7505874633789,45.09064483642578,54.1931266784668,102.9551773071289,222.13999938964844
2020-01-21,109.44000244140625,163.68402099609375,1892.0,148.9499969482422,35.697181701660156,51.04999923706055,112.36300659179688,45.15251541137695,54.41203308105469,103.00443267822266,221.44000244140625
2020-01-22,113.91200256347656,162.89755249023438,1887.4599609375,148.1199951171875,35.564453125,51.43000030517578,112.85875701904297,45.099483489990234,54.830810546875,102.91577911376953,221.32000732421875
2020-01-23,114.44000244140625,163.90029907226562,1884.5799560546875,148.97000122070312,36.02459716796875,51.709999084472656,112.57685852050781,44.684104919433594,55.04019546508789,101.46792602539062,219.75999450683594
2020-01-24,112.96399688720703,162.24871826171875,1861.6400146484375,146.6300048828125,35.237030029296875,50.349998474121094,111.17705535888672,44.410133361816406,54.89743423461914,100.49285125732422,217.94000244140625
2020-01-27,111.60399627685547,159.53538513183594,1828.3399658203125,144.33999633789062,35.53790283203125,49.2599983215332,112.6254653930664,43.98591613769531,54.70708084106445,98.72980499267578,214.8699951171875
2020-01-28,113.37999725341797,162.66162109375,1853.25,144.3000030517578,33.75038528442383,50.529998779296875,113.34480285644531,44.33943176269531,54.2597541809082,98.89725494384766,217.7899932861328
2020-01-29,116.197998046875,165.19798278808594,1858.0,141.57000732421875,33.25483703613281,47.5099983215332,112.65462493896484,44.28640365600586,54.2597541809082,98.3358383178711,223.22999572753906
2020-01-30,128.16200256347656,169.85780334472656,1870.6800537109375,142.7100067138672,33.13862228393555,48.779998779296875,113.32537841796875,42.42162322998047,56.020511627197266,96.71070098876953,209.52999877929688
2020-01-31,130.11399841308594,167.35092163085938,2008.719970703125,141.3000030517578,33.29060363769531,47.0,111.293701171875,42.00624084472656,55.582698822021484,94.84917449951172,201.91000366210938
2020-02-03,156.0,171.4307403564453,2004.199951171875,146.5,33.531959533691406,48.02000045776367,111.07984924316406,40.88383865356445,55.7540168762207,97.77442169189453,204.19000244140625
2020-02-04,177.41200256347656,177.07366943359375,2049.669921875,154.30999755859375,33.692874908447266,49.45000076293945,112.05194091796875,41.11361312866211,56.0014762878418,99.85263061523438,209.8300018310547
2020-02-05,146.94000244140625,176.85739135742188,2039.8699951171875,147.0,34.12196350097656,49.84000015258789,113.5489501953125,40.90150833129883,56.010990142822266,99.02529907226562,210.11000061035156
2020-02-06,149.79200744628906,180.52432250976562,2050.22998046875,154.3699951171875,34.202423095703125,49.31999969482422,113.06291198730469,41.23734664916992,56.14424133300781,98.75935363769531,210.85000610351562
2020-02-07,149.61399841308594,180.77993774414062,2079.280029296875,154.5500030517578,34.01469802856445,49.72999954223633,113.1989974975586,40.848487854003906,56.33458709716797,97.9418716430664,212.3300018310547
2020-02-10,154.25599670410156,185.50856018066406,2133.909912109375,148.3300018310547,33.80014419555664,52.2599983215332,112.03250122070312,40.830814361572266,56.86757278442383,98.51312255859375,213.05999755859375
2020-02-11,154.87600708007812,181.32061767578125,2150.800048828125,145.77000427246094,34.05045700073242,53.79999923706055,112.17831420898438,40.274024963378906,56.715293884277344,98.51312255859375,207.19000244140625
2020-02-12,153.45799255371094,181.58604431152344,2160.0,147.0800018310547,33.73757553100586,53.88999938964844,112.61575317382812,40.123783111572266,56.54397201538086,101.4482192993164,210.75999450683594
2020-02-13,160.8000030517578,180.60296630859375,2149.8701171875,141.5,33.01347732543945,54.529998779296875,114.16136169433594,40.344730377197266,56.73432540893555,101.81266784667969,213.13999938964844
2020-02-14,160.00599670410156,182.2152099609375,2134.8701171875,141.0,32.63801574707031,55.310001373291016,114.59879302978516,39.920509338378906,57.05792236328125,101.98009490966797,214.17999267578125
2020-02-18,171.67999267578125,184.06341552734375,2155.669921875,144.6300048828125,32.46816635131836,56.88999938964844,116.29022216796875,39.96470260620117,56.65818405151367,100.46330261230469,217.8000030517578
2020-02-19,183.48399353027344,184.61544799804688,2170.219970703125,143.36000061035156,32.3877067565918,58.900001525878906,114.39466094970703,39.89399719238281,56.88660430908203,100.9163589477539,217.49000549316406
2020-02-20,179.8820037841797,181.79615783691406,2153.10009765625,147.86000061035156,32.048011779785156,57.27000045776367,114.40438079833984,40.26518249511719,56.839019775390625,100.98530578613281,214.5800018310547
2020-02-21,180.1999969482422,176.049072265625,2095.969970703125,146.9499969482422,31.931798934936523,53.279998779296875,115.26953887939453,40.55683517456055,57.22924041748047,98.73966979980469,210.17999267578125
2020-02-24,166.75799560546875,168.45864868164062,2009.2900390625,145.3300018310547,30.993152618408203,49.119998931884766,113.07262420654297,38.70973205566406,55.820640563964844,94.46504211425781,200.72000122070312
2020-02-25,159.98199462890625,165.67877197265625,1972.739990234375,141.8000030517578,30.331632614135742,47.56999969482422,111.1965103149414,37.551971435546875,55.03067398071289,91.50039672851562,196.77000427246094
2020-02-26,155.75999450683594,167.7489013671875,1979.5899658203125,140.49000549316406,31.037851333618164,47.4900016784668,110.6035385131836,37.224971771240234,54.8212890625,90.61394500732422,197.1999969482422
2020-02-27,135.8000030517578,155.92947387695312,1884.300048828125,134.50999450683594,30.483604431152344,44.0099983215332,107.31790924072266,35.616477966308594,52.280094146728516,87.2159194946289,189.75
2020-02-28,133.59800720214844,159.70497131347656,1883.75,137.1199951171875,29.875720977783203,45.47999954223633,104.67384338378906,35.678348541259766,50.909568786621094,88.27767181396484,192.47000122070312
2020-03-02,148.7239990234375,170.33160400390625,1953.949951171875,139.33999633789062,31.18088150024414,47.459999084472656,112.64490509033203,37.180782318115234,53.22233581542969,91.53697204589844,196.44000244140625
