Date,MSFT,AMD,AMZN,KO,MCD,MO,NKE,PFE,WMT
2007-02-09,0.943973941368078,0.7383548067393461,1.035294117647059,0.9798933114485023,1.0011233430689734,0.9551454138702462,1.0362072414482897,1.0078786500355126,1.0077731092436975
2007-02-12,0.9426710097719868,0.72794846382557,1.038770053475936,0.9831760361099714,1.0049427095034824,0.9574944071588369,1.0439087817563513,1.001765663530369,1.0029411764705884
2007-02-13,0.9482084690553744,0.7234886025768089,1.0510695187165777,0.989125974558884,1.0087620759379916,0.9625279642058169,1.0522104420884175,1.0082607116920839,1.0079831932773111
2007-02-14,0.960955842475974,0.7408325074331022,1.0732620320855615,0.9823553549446041,1.0114580993035274,0.9663310961968684,1.054010802160432,1.0155198831669416,1.0056722689075632
2007-02-15,0.962916976848374,0.7348860257680875,1.0711229946524063,0.9817398440705786,1.0105594248483487,0.9628635346756156,1.0553110622124424,1.0136095748840843,1.015966386554622
2007-02-16,0.9393833643795745,0.7403369672943511,1.0783422459893046,0.9821501846532622,1.0181981577173669,0.9642058165548102,1.0632126425285056,1.0048221567829407,1.0184873949579833
2007-02-20,0.9423250659381743,0.7393458870168486,1.109893048128342,0.980303652031186,1.0289822511795101,0.9614093959731547,1.0683136627325465,1.0048221567829407,1.0558823529411767
2007-02-21,0.9593215638323074,0.7215064420218039,1.1032085561497325,0.9759950759130078,1.0328016176140193,0.9548098434004478,1.0713142628525703,0.9960347386817971,1.0497899159663868
2007-02-22,0.9606289867472407,0.7210109018830527,1.0962566844919786,0.9704554780467787,1.0345989665243764,0.9489932885906045,1.08251650330066,0.988393505550368,1.0439075630252104
2007-02-23,0.9446130560393077,0.72794846382557,1.090374331550802,0.9696347968814114,1.0337002920691978,0.9550335570469803,1.0806161232246447,0.9788419641360815,1.041386554621849
2007-02-26,0.9501696034277741,0.7770069375619426,1.0930454545454544,0.9790726302831348,1.02898225117951,0.9582774049217007,1.0785157031406278,0.9872473205806537,1.0500000000000003
2007-02-27,0.9109469159797753,0.7472745292368683,1.038235294117647,0.9517849815346737,0.9988766569310265,0.924720357941835,1.039907981596319,0.9605030046206514,1.012605042016807
2007-02-28,0.920752587841775,0.746778989098117,1.0465240641711229,0.9577349199835863,0.9815771736688382,0.9427293064876964,1.044908981796359,0.953625894802365,1.0149159663865548
2007-03-01,0.9181377420119085,0.7329038652130823,1.0387700534759357,0.9544521953221174,0.990788586834419,0.9434004474272936,1.0531106221244249,0.9566823880549367,1.0060924369747901
2007-03-02,0.9073515029637087,0.7026759167492568,1.007754010695187,0.9415264669675831,0.9811278364412489,0.9337807606263988,1.0388077615523104,0.9471308466406501,1.0044117647058826
2007-03-05,0.9004842641030215,0.6912784935579782,0.9906417112299464,0.9497332786212557,0.9640530217928552,0.9195749440715888,1.0248049609921983,0.9436922917315069,0.9972689075630254
2007-03-06,0.9096394930648418,0.6982160555004956,1.0315508021390372,0.9628641772671318,0.9683217254549537,0.9442953020134232,1.0512102420484095,0.9624133129035085,1.0092436974789918
2007-03-07,0.9024486670327088,0.6987115956392469,1.0256684491978607,0.9591711120229792,0.9683217254549537,0.9516778523489936,1.0424084816963393,0.96546980615608,1.006932773109244
2007-03-08,0.8929698508994425,0.703171456888008,1.0187165775401068,0.9673779236766518,0.9804538305998649,0.9615212527964206,1.0499099819963993,0.9708186693480804,1.005882352941177
2007-03-09,0.8916624279845091,0.7036669970267593,1.0385026737967913,0.975995075913008,0.991911929903392,0.9715883668903805,1.0624567074026658,0.9708186693480804,0.9962184873949583
2007-03-12,0.8968921196442423,0.7021803766105056,1.0377005347593582,0.9768157570783753,1.0035946978207142,0.9693512304250561,1.0599473623214126,0.969672484378366,0.9928571428571431
2007-03-13,0.8733585071754429,0.690782953419227,1.0112299465240642,0.9725071809601973,0.9768591327791504,0.9496644295302016,1.0499099819963993,0.9528617714892218,0.9701680672268911
2007-03-14,0.895584696729309,0.7001982160555006,1.018181818181818,0.9720938757409195,0.9806784992136596,0.9480824088241779,1.0521182056679022,0.9498052782366501,0.9653361344537817
2007-03-15,0.8916624279845091,0.6902874132804758,1.0101604278074865,0.9729204861794748,0.9766344641653557,0.9576875345393216,1.0605496051409133,0.9547720797720789,0.97103569177507
2007-03-16,0.8932967066281756,0.6942517343904858,1.0120320855614973,0.9756069701047793,0.9768591327791503,0.9574615315813182,1.0787172635291875,0.9547720797720789,0.9754686808027389
2007-03-19,0.9096394930648418,0.6798810703667,1.0280748663101604,0.9780868014204449,0.9856212087171419,0.9629986040524011,1.0872490368054488,0.9689083610652229,0.9834902799956634
2007-03-20,0.9099663487935752,0.6645193260654115,1.0315508021390374,0.9840797270999702,0.9955066277241067,0.9698916942715042,1.0965838005077113,0.9757854708835092,0.998478004803496
2007-03-21,0.9321925383474412,0.6739345887016851,1.0641711229946524,0.9973054941168533,1.0022466861379462,0.9729427342045498,1.0925688483777058,0.9876293822372246,1.0083994564368504
2007-03-22,0.924021145129108,0.6615460852329041,1.0558823529411765,0.9970988415072146,0.9995506627724106,0.9735077415995583,1.0900595032964524,0.9853370122977958,1.013465729611329
2007-03-23,0.9158497519107749,0.6689791873141727,1.0422459893048128,0.9929657893144385,1.012132105144911,0.9658236410274432,1.0945763244427085,0.9803702107623669,1.0113547824552962
2007-03-26,0.9223868664854413,0.6714568880079289,1.043048128342246,0.9950323154108266,1.0137047854414736,0.9599475641193554,1.091966605558205,0.9807522724189384,1.0098771194460734
2007-03-27,0.9060440800487751,0.6689791873141727,1.0526737967914437,0.9923458314855222,1.0119074365311165,0.9614165833463775,1.0696836212366752,0.9738751626006518,1.0024888043999587
2007-03-28,0.9034292342189086,0.6630327056491578,1.0518716577540108,0.9900726527794954,1.0071893956414286,0.9741857504735683,1.055229793568656,0.9620312512469367,0.9845457535736801
2007-03-29,0.9070246472349752,0.6481665014866206,1.0644385026737968,0.9942057049722715,1.0080880700966073,0.9846948880207257,1.0536238127166537,0.9708186693480804,0.9862345112985063
2007-03-30,0.9109469159797751,0.6471754212091181,1.0639037433155079,0.9919325262662446,1.012132105144911,0.9922659871138388,1.066572033335921,0.9650877444995085,0.9910896897573817
2007-04-02,0.9066977915062417,0.6357779980178395,1.0807486631016043,1.0026784619674625,1.006964727027634,1.0258901067798127,1.0681780141879231,0.9681442377520801,1.000588951959529
2007-04-03,0.9109469159797752,0.6392467789890982,1.101336898395722,1.0123911346204861,1.0168501460345987,1.047394399548724,1.067977266581423,0.9807522724189386,1.0153655820517584
2007-04-04,0.9315388268899745,0.6298315163528247,1.110427807486631,1.0221038072735098,1.0161761401932148,1.0592743934560247,1.0758064232349334,0.9861011356109388,1.014310108473742
2007-04-05,0.9331731055336413,0.6372646184340933,1.1144385026737966,1.0233437229313427,1.0285329139519206,1.0639361632171174,1.0735981995634303,0.9872473205806532,1.0189541922170142
2007-04-09,0.9338268169911079,0.661546085232904,1.1139037433155077,1.0256169016373695,1.044484385531341,1.051153891291541,1.0820295990364415,0.9933603070857967,1.0231760865290798
2007-04-10,0.9282702696026414,0.6575817641228942,1.1192513368983954,1.0349162690711156,1.0404403504830373,1.05506376270407,1.0842378227079443,0.9933603070857967,1.0119880666021062
2007-04-11,0.918791453469375,0.6536174430128843,1.1144385026737964,1.0258235542470084,1.0433610424623676,1.0451387045030338,1.083836327494944,0.9948885537120825,0.9978447206566867
2007-04-12,0.932846249804908,0.6769078295341926,1.130213903743315,1.0264435120759248,1.0476297461244661,1.0519057896401038,1.0886542700509503,1.0109351432880838,0.9976336259410833
2007-04-13,0.9351342399060412,0.6724479682854315,1.133957219251336,1.0307832168783395,1.070321276117726,1.04604098252131,1.0770109088739348,1.0189584380760843,1.0008000466751323
2007-04-16,0.9390565086508411,0.6699702675916753,1.2085561497326196,1.0388426686542527,1.08065603235228,1.043183768796769,1.091464736541954,1.0292741028035137,1.0147322979049487
2007-04-17,0.9429787773956412,0.6674925668979191,1.2050802139037424,1.0657075079072968,1.1011008762075936,1.0461913621910224,1.0870482891989481,1.027745856177228,1.0168432450609814
2007-04-18,0.934807384177308,0.6892963330029737,1.2029411764705875,1.067567381394046,1.0981801842282632,1.0538607253463683,1.0818288514299412,1.0231611162983705,1.012621350748916
2007-04-19,0.9377490857359081,0.7076313181367694,1.1935828877005341,1.0694272548807953,1.0959334980903166,1.043634907805907,1.07359819956343,1.0342409043389427,1.020431855226237
2007-04-20,0.9485353247841077,0.7016848364717545,1.20187165775401,1.0764534436085145,1.086497416310941,1.0458906028515969,1.0746019375959315,1.030420287773228,1.050407304841902
2007-04-23,0.9406907872945078,0.6957383548067396,1.197058823529411,1.0673607287844074,1.0927881374971913,1.0425822501179183,1.0752041804154322,1.0067324650657976,1.0328864434468301
2007-04-24,0.9410176430232411,0.7220019821605553,1.1965240641711221,1.06860064444224,1.088968771062682,1.0514546506309654,1.0742004423829308,0.9990912319343683,1.0278201702723517
2007-04-25,0.9475547575979075,0.7259663032705652,1.5189839572192503,1.0692206022711563,1.0925634688833965,1.059725532465162,1.0764086660544336,1.005586280096083,1.030353306859591
2007-04-26,0.9511501706139741,0.7185332011892966,1.6786363636363624,1.0762467909988753,1.1060435857110755,1.042582250117918,1.0808251133974396,1.0208687463589414,1.0280312649879548
2007-04-27,0.9844894549447731,0.7096134786917744,1.6738235294117634,1.0758334857795977,1.0997528645248253,1.04664250120016,1.0864460463794468,1.0166660681366555,1.0204318552262368
2007-04-30,0.9786060518275734,0.6848364717542125,1.639839572192512,1.078519969704902,1.0847000674005836,1.0364166836596986,1.0812266086104398,1.0109351432880835,1.0115658771708993
2007-05-01,0.9868591589780897,0.6709613478691777,1.6359625668449185,1.0876126845290095,1.1040215681869237,1.034762507292859,1.0637615668449167,1.0159019448235123,1.0202207605106335
2007-05-02,1.0005053856527062,0.6754212091179389,1.6358288770053462,1.0892659054061198,1.123792406200853,1.039273897384239,1.0735981995634296,1.0162840064800838,1.0191652869326173
2007-05-03,1.0122721918871058,0.6783944499504463,1.662834224598929,1.0933989575988956,1.1213210514491116,1.049198955585275,1.0695832474334244,1.0265996712075132,1.0208540446574434
2007-05-04,0.9988711070090395,0.6704658077304264,1.690641711229945,1.0995985358880598,1.1215457200629062,1.0430333891270556,1.0697839950399246,1.034622965995514,1.018954192217014
2007-05-07,1.0037739429400394,0.6580773042616455,1.6262032085561482,1.1078646402736119,1.1121096382835307,1.0403265550722278,1.08142735621694,1.0460848156926577,1.0261314125475254
2007-05-08,1.0050813658549727,0.6531219028741331,1.6532085561497312,1.0967053993531166,1.108065603235227,1.032506812247169,1.079018384938937,1.0449386307229434,1.0153655820517582
2007-05-09,1.0060586644838854,0.6724479682854314,1.6804812834224585,1.0975320097916719,1.119748371152549,1.031153395219755,1.0824310942494415,1.0487592472886578,1.0117769718865024
2007-05-10,0.999524818466506,0.6962338949454909,1.6288770053475923,1.0845128953844272,1.1233430689732635,1.0231832727249839,1.0701854902529253,1.0348581674276887,1.0079772670056435
2007-05-11,1.0096573460572393,0.7274529236868189,1.6459893048128331,1.0888526001868422,1.1379465288699158,1.0314541545591804,1.0645645572709177,1.0441255540016678,1.0086105511524532
2007-05-14,1.012272191887106,0.7611496531219031,1.6497326203208544,1.0869927267000932,1.1374971916423267,1.0350632666322843,1.0613525955669134,1.0514622350394016,1.009877119446073
2007-05-15,1.013252759073306,0.7631318136769081,1.6197860962566832,1.0840995901651498,1.1518759829251843,1.043785287475619,1.0555309149784058,1.046442400645163,1.0052330357028008
2007-05-16,1.0188272888157806,0.7720515361744305,1.690374331550801,1.0898858632350361,1.16760278589081,1.0525073083189538,1.063761566844917,1.054937505004644,1.0005889519595288
2007-05-17,1.0158760671874116,0.7646184340931619,1.6622994652406409,1.078726622314541,1.174118175690855,1.0481462978972864,1.062958576418916,1.0564820694336405,0.9991043986183427
2007-05-18,1.0109573644734635,0.7725470763131818,1.6925133689839564,1.0876126845290095,1.1756908559874175,1.0519057896401032,1.0689810046139239,1.0595711982916338,1.002497663398197
2007-05-21,1.018171461787254,0.7646184340931619,1.8262032085561488,1.0727336966350156,1.1743428443046497,1.065439959914243,1.0976879123434622,1.0587989160771356,0.988712525230039
2007-05-22,1.0063665752737785,0.7641228939544106,1.841711229946523,1.0638476344205472,1.1795102224219267,1.0779214725003945,1.1067215546359743,1.05686821054089,0.9870158928401119
2007-05-23,1.0027595266168832,0.7537165510406346,1.8449197860962558,1.0607478452759653,1.158616041339024,1.0735604620787271,1.100498378834466,1.0557097872191423,0.9825622328165532
2007-05-24,0.9893150725320918,0.7373637264618438,1.8542780748663092,1.0588879717892161,1.1449112558975503,1.0597255324651618,1.0934722126069565,1.0533929405756477,0.9893487623762617
2007-05-25,0.9994803914742512,0.7314172447968288,1.8328877005347584,1.0723203914157382,1.1435632442147823,1.0643873022262547,1.0896580080834515,1.0630464682568763,0.9948628176435248
2007-05-29,1.0096457104164105,0.7234886025768089,1.8617647058823519,1.0783133170952635,1.1370478544147373,1.072808563730164,1.0984909027694632,1.0642048915786237,0.9954990547897475
2007-05-30,1.0201389428728331,0.7120911793855305,1.8679144385026727,1.0962920941338392,1.1285104470905405,1.075064258775854,1.1187664110259903,1.0584127749698868,0.9993164776670835
2007-05-31,1.0063698544089212,0.7071357779980181,1.8486631016042772,1.0950521784760063,1.1356998427319693,1.0691994516570602,1.1392426668890177,1.06150190382788,1.0094962720066465
2007-06-01,1.0030874401311465,0.7091179385530231,1.8336898395721914,1.091125778892869,1.1446865872837555,1.0800267878763723,1.138038181250016,1.0688385848656135,1.0491550541211931
2007-06-04,1.0071863590594368,0.7021803766105057,1.8828877005347582,1.0884392949675645,1.1480566164906754,1.079726028536947,1.1488785520010305,1.0626603271496273,1.0860568086021085
2007-06-05,1.0027595266168834,0.6927651139742322,1.9692513368983946,1.0812064536302066,1.142439901145809,1.0628835055291286,1.1420531333800215,1.053392940575648,1.071423354238987
2007-06-06,0.9932500347032504,0.6754212091179389,1.9328877005347582,1.074593570121765,1.1377218602561214,1.064838441235393,1.11836491581299,1.03447202632044,1.0763011723600278
2007-06-07,0.9712798292476157,0.6778989098116951,1.926200534759357,1.0617811083241593,1.1280611098629514,1.045890602851597,1.089758381886702,1.0151649709579833,1.0553053465346793
2007-06-08,0.9853801103609336,0.6972249752229935,1.9582887700534746,1.0677740340036843,1.1550213435183097,1.0571690780800471,1.0667948965752263,1.0240462164247135,1.0620918760943878
2007-06-11,0.9843963698181439,0.6892963330029737,1.902941176470587,1.0669474235651293,1.1514266456975952,1.0559660407223457,1.0756579961691293,1.0182540998159764,1.0563657417783838
2007-06-12,0.9788218400756695,0.6838453914767101,1.8735294117647046,1.056821445692828,1.1565940238148722,1.0547630033646445,1.0714278804538573,1.0082144310274987,1.0372786273917034
2007-06-13,0.9965291698458827,0.69177403369673,1.8954010695187153,1.0683939918326009,1.1725454953942924,1.0669437566113704,1.077269468822566,1.0174818176014782,1.049791291267416
2007-06-14,1.0007920455313044,0.6828543111992076,1.9235294117647044,1.0673538886474057,1.1738935070770602,1.0701327430743421,1.081298150456158,1.0190263820304746,1.0451255521951166
2007-06-15,0.9998083049885148,0.6754212091179391,1.9358288770053462,1.07297044584746,1.172096158166703,1.073169873039077,1.0760608643324883,1.0221155108884676,1.046398026487562
2007-06-18,1.0004641320170413,0.6694747274529242,1.9205882352941162,1.076714817314163,1.17726353628398,1.065425191629003,1.08029098004776,1.0140065476362359,1.0415202083665216
2007-06-19,0.9988245644457253,0.6724479682854317,1.8665775401069504,1.0690180537437177,1.1790608851943372,1.0557063757418512,1.0978157451538864,1.0120758420999902,1.0351578369042949
2007-06-20,0.984068456303881,0.6759167492566904,1.847593582887699,1.0710982601141084,1.153223994607952,1.0367243134622581,1.0802909800477603,0.9927687867375333,1.0304920978319954
2007-06-21,0.9909546401034084,0.7294350842418242,1.8628342245989291,1.083579498336452,1.147382610649291,1.0414318649075973,1.079283809639362,1.0008777499897652,1.0262505168571774
2007-06-22,0.9670169535621943,0.7220019821605557,1.8411764705882339,1.073802528395616,1.1327791507526388,1.035661317974601,1.0665934624935465,0.9800261301983118,1.0143740901276874
2007-06-25,0.9670169535621943,0.7076313181367696,1.8358288770053461,1.0769228379512021,1.152549988766568,1.044013425377622,1.0839167935179932,0.98079841241281,1.0141620110789467
2007-06-26,0.9680006941049839,0.7026759167492572,1.804278074866309,1.080667209417905,1.1626600763873274,1.0573767972224555,1.0841182275996728,0.9881350934505436,1.0173431968100601
2007-06-27,0.9794776671041961,0.7224975222993067,1.8219251336898383,1.0908602206328188,1.1534486632217464,1.0660326176219501,1.1741592621104593,0.9889073756650417,1.0277350701983639
2007-06-28,0.9781660130471433,0.7180376610505456,1.841978609625667,1.094812612736561,1.1424399011458084,1.0617806356713213,1.1741592621104593,0.98967965787954,1.0224330939798416
2007-06-29,0.9663611265336678,0.708622398414272,1.8291443850267364,1.088155952351311,1.1404178836216565,1.0651214786325298,1.1741592621104593,0.9873628112360454,1.0203123034924326
2007-07-02,0.9752147914187744,0.7115956392467794,1.8612299465240627,1.0933564682772874,1.154347337676925,1.0766625724985226,1.176375037008935,0.9935410689520315,1.0249780425647321
2007-07-03,0.984396369818144,0.7115956392467794,1.8569518716577527,1.1004291699366153,1.1547966749045144,1.078029280982653,1.1880582137463525,0.9966301978100246,1.0279471492471046
2007-07-05,0.9834126292753543,0.7031714568880083,1.8377005347593571,1.0956446952847172,1.150527971242416,1.0806108414526776,1.1955112747684982,1.0001054677752668,1.0198881453949509
2007-07-06,0.9827568022468279,0.7130822596630332,1.8441176470588223,1.0941885508254439,1.1554706807458983,1.0872925273750944,1.2019571653822458,1.0008777499897654,1.0262505168571776
2007-07-09,0.9794776671041959,0.7220019821605554,1.9270026737967905,1.0962687571958345,1.1489552909458534,1.0888110923574619,1.1900725545631485,0.9993331855607687,1.0285833863933274
2007-07-10,0.9617703373339827,0.7150644202180381,1.8791443850267369,1.083787518973491,1.1309818018422813,1.0695253170813954,1.1773822074173332,0.9877489523432945,1.0090721139091652
2007-07-11,0.9670169535621939,0.7259663032705653,1.8911764705882343,1.083579498336452,1.1395192091664779,1.0765107160002856,1.1773822074173332,0.9827291179490557,1.0111929043965742
2007-07-12,0.9860359373894598,0.7611496531219033,1.9462566844919778,1.094812612736561,1.1604133902493805,1.0944297827922214,1.197727049666974,1.00319459663326,1.0355819950017766
2007-07-13,0.9778380995328796,0.764618434093162,2.0080213903743305,1.1047976033144356,1.1662547742080416,1.0888110923574619,1.1886625159913915,1.0004916088825162,1.0423685245614853
2007-07-16,0.9847242833324069,0.7789890981169479,1.9703208556149725,1.120191130455326,1.17052347787014,1.0828886889262288,1.1840295321127605,1.0070560077057515,1.0379148645379266
2007-07-17,1.0093145177670046,0.7849355797819627,1.9729946524064164,1.1060457271366702,1.1718714895529079,1.0824331194315187,1.1975256155852947,1.0024223144187618,1.0254022006622139
2007-07-18,1.0139085861018322,0.7661050545094157,1.96042780748663,1.1114542636996856,1.1727701640080868,1.0675511826043176,1.2021585994639257,0.9703726025170835,1.0188277501512462
2007-07-19,1.0332554834433614,0.7819623389494552,1.9612299465240628,1.1170708208997404,1.1833295888564355,1.07256244704613,1.20518011068912,0.9649666270155955,1.0347336788068129
2007-07-20,1.0217785104441492,0.7680872150644206,1.9152406417112287,1.1068778096848264,1.1702988092563456,1.0599583576924803,1.178792245989091,0.9614913570503533,1.019251908248728
2007-07-23,1.022762250986939,0.7611496531219032,1.9181818181818169,1.115822697077506,1.1795102224219263,1.057224940724219,1.1965184451768967,0.9665111914445923,1.0203123034924322
2007-07-24,1.0099736239306738,0.7537165510406347,1.8516042780748652,1.1070858303218658,1.158166704111434,1.0335353269992866,1.1753678666005374,0.9611052159431044,1.0184035920537644
2007-07-25,1.0070224023023047,0.7720515361744306,2.3042754010695172,1.1243515431961075,1.1449112558975498,1.030346340536315,1.1648932943531976,0.9568576637633639,1.0152224063226507
2007-07-26,0.9830847157610908,0.7299306243805752,2.246256684491977,1.1020933350329283,1.1121096382835305,1.0144014082214567,1.1461599247569936,0.9325307740066681,0.9929541062048572
2007-07-27,0.9637410975547042,0.6873141724479686,2.2470561497326185,1.0875318904401943,1.0954841608627262,0.9896487990088674,1.1167505488317702,0.9186296941456992,0.9742911499156587
2007-07-30,0.9640657319338247,0.6833498513379587,2.211229946524062,1.089820117447624,1.087171422152324,0.998912045401309,1.144951320266916,0.9174712708239519,0.9800172842316629
2007-07-31,0.9506212778490332,0.6709613478691777,2.0999999999999983,1.0839955396105305,1.0754886542350022,1.0093901437796442,1.1370953910814112,0.9078177431427235,0.9745032289643998
2007-08-01,0.9607865967911927,0.6645193260654116,2.067112299465239,1.1081259335070612,1.0844753987867883,1.0110605652602482,1.1461599247569936,0.912451436429713,0.9802293632804037
2007-08-02,0.9680006941049834,0.6640237859266604,2.1312834224598913,1.1162387383515844,1.1006515389800033,1.019564529161506,1.1471670951653916,0.9209465407891942,0.9910453947661891
2007-08-03,0.9496408164413864,0.6367690782953422,2.053473262032084,1.1083339541441004,1.0900921141316546,1.0113642782567218,1.138102561489809,0.9078177431427235,0.9653838298685413
2007-08-06,0.9686565211335096,0.6328047571853324,2.1122994652406404,1.1280959146628107,1.1112109638283518,1.0475061248370674,1.1576416674127312,0.9309862095776718,0.9971956871796752
2007-08-07,0.9689844346477731,0.6258671952428151,2.1160427807486615,1.1328803893147092,1.1172770164008075,1.0511506807947493,1.1695262782318285,0.9402535961516512,0.9980440033746386
2007-08-08,0.9837405427896173,0.665014866204163,2.079679144385025,1.1620032785001775,1.129858458773308,1.0569212277277455,1.1403183363882847,0.9614913570503537,1.0268867540034
2007-08-09,0.9607865967911929,0.6481665014866208,1.9815508021390356,1.1617952578631383,1.1217703886767005,1.0276129235680538,1.0857297002531097,0.9431288646564625,0.985107181401444
2007-08-10,0.9414396994496637,0.6446977205153621,1.999467914438501,1.1436974624407403,1.1100876207593786,1.023360941617425,1.1235993076088768,0.9372684947435185,0.9770481775492902
2007-08-13,0.9388163913355579,0.636273538156591,2.001871657754009,1.1341285131369438,1.0943608177937532,1.0236646546138983,1.1310523686310223,0.9333615814682225,0.9791689680366992
2007-08-14,0.9302906399647147,0.6214073339940538,1.9639037433155062,1.1262237289294597,1.0784093462143327,1.01470512121793,1.10103869046076,0.9212501503148047,0.9293303915825896
2007-08-15,0.9246963913338694,0.5921704658077307,1.9352941176470568,1.1197750891812488,1.068523927207368,1.0019491753660439,1.0790823755576824,0.9192966936771567,0.922543862022881
2007-08-16,0.9151532613165446,0.5768087215064424,1.9462566844919766,1.1145745732552723,1.0799820265108953,1.0077197222990402,1.071427880453857,0.9138270150917424,0.927233317883441
2007-08-17,0.9296324930669683,0.5891972249752233,2.005882352941174,1.1326723686776703,1.0687485958211627,1.02639807158216,1.0972114429088475,0.9353150381058706,0.92702016079887
2007-08-20,0.9299615665158415,0.5996035678889993,1.9973262032085537,1.1341285131369438,1.0849247360143777,1.017438538186192,1.095398536173731,0.9443009386390515,0.929151731644579
2007-08-21,0.9237091709872495,0.603072348860258,2.0719251336898368,1.12393550192203,1.0889687710626814,1.0207793811474006,1.090161250050061,0.9470357779317585,0.931496459574859
2007-08-22,0.9286452727203482,0.5951437066402382,2.09893048128342,1.1222713368257178,1.1089642776904056,1.0362687439675484,1.0915712886218183,0.9630541223604723,0.9325622449977135
2007-08-23,0.9312778603113345,0.5976214073339945,2.0668449197860936,1.1228953987368346,1.1199730397663437,1.0421911473987815,1.0883483433149446,0.9618820483778835,0.920199134092601
2007-08-24,0.9480606062038709,0.6010901883052532,2.118983957219249,1.123311440010913,1.1260390923387993,1.0506951113000396,1.090161250050061,0.9665703443082386,0.9323490879131426
2007-08-27,0.9375302558399263,0.5936570862239846,2.102941176470586,1.123519460647952,1.1114356324421468,1.0642103396431097,1.0853268320897504,0.9673517269632979,0.9340543445897099
2007-08-28,0.9191021427030237,0.577799801783945,2.0379679144385006,1.1079179128700225,1.0927881374971906,1.0488728333211985,1.078276639230964,0.9560216784649392,0.9251017470377317
2007-08-29,0.9408209903286591,0.6095143706640244,2.113636363636361,1.113118428795999,1.1051449112558964,1.0599583576924811,1.1171534169951292,0.9638355050155314,0.9419411567188333
2007-08-30,0.9362139620444335,0.6154608523290392,2.103743315508019,1.1108302017885694,1.0970568411592887,1.0516062502894603,1.1231964394455174,0.9591472090851761,0.9233964903611647
