Date,SHV
2007-09-07,0.0011878654970760572
2007-09-10,9.126585744279048e-05
2007-09-11,-9.125752874616921e-05
2007-09-12,0.0005475951446565208
2007-09-13,-0.0003648636322174381
2007-09-14,9.124920156944327e-05
2007-09-17,0.00018248175182500326
2007-09-18,0.0003648969166207827
2007-09-19,0.0006383366770017496
2007-09-20,0.0
2007-09-21,0.0002733983413834018
2007-09-24,9.110787172006418e-05
2007-09-25,0.00027329871549586215
2007-09-26,0.0002732240437159916
2007-09-27,9.104980424301523e-05
2007-09-28,-0.0003641660597233365
2007-10-01,0.00023187613843345112
2007-10-02,9.135757354283847e-05
2007-10-03,0.0004567461404951789
2007-10-04,0.0
2007-10-05,-0.0002739225712198312
2007-10-08,-0.0001826650835692334
2007-10-09,0.00036539691239623195
2007-10-10,0.0003652634462605331
2007-10-11,9.128251939749532e-05
2007-10-12,-0.0005467323840817606
2007-10-15,-9.132411751267e-07
2007-10-16,0.0005479452054795164
2007-10-17,0.0005476451259582849
2007-10-18,0.0008210180623973162
2007-10-19,0.00036459757542628424
2007-10-22,-0.00036446469248296864
2007-10-23,0.00036459757542628424
2007-10-24,0.0006378132118449731
2007-10-25,0.0002731742851940222
2007-10-26,0.0
2007-10-29,0.0
2007-10-30,0.00018206645425600243
2007-10-31,-9.101665604815956e-05
2007-11-01,0.0007434006917896863
2007-11-02,0.00018256503879499064
2007-11-05,0.00036506342977093986
2007-11-06,9.123255177434508e-05
2007-11-07,0.0007297938332420095
2007-11-08,0.0006381039197811411
2007-11-09,0.0006376970028241224
2007-11-12,-9.104151493088963e-05
2007-11-13,-0.00045524902121441
2007-11-14,0.0006376389141919958
2007-11-15,0.0006372325898953424
2007-11-16,9.097525473089618e-05
2007-11-19,0.0006367688529063109
2007-11-20,0.0002727272727272023
2007-11-21,0.000181768608561228
2007-11-23,0.0001817355747388838
2007-11-26,0.00036340510584187413
2007-11-27,-0.0002724548179093844
2007-11-28,9.08430232557933e-05
2007-11-29,0.00027250431465186686
2007-11-30,8.990192517255302e-05
2007-12-03,0.00019794805951867112
2007-12-04,0.00027324892977498294
2007-12-05,0.0
2007-12-06,-9.105809506471108e-05
2007-12-07,-9.106638739642126e-05
2007-12-10,0.0003642987249545815
2007-12-11,0.0010014566642388978
2007-12-12,-0.0002728512960435969
2007-12-13,0.0
2007-12-14,-0.0001819505094614593
2007-12-17,-0.00027297543221105336
2007-12-18,-9.101665604804854e-05
2007-12-19,0.0010012743491716325
2007-12-20,0.0001818677821223691
2007-12-21,-0.0005455041367394831
2007-12-24,-4.5483489493403084e-05
2007-12-26,0.0002974755515123828
2007-12-27,0.00017470354509052655
2007-12-28,9.123255177456713e-05
2007-12-31,-0.00018244845831072443
2008-01-02,0.0010036496350365187
2008-01-03,-0.00045574696928263325
2008-01-04,0.0007295276308589838
2008-01-07,-0.0005467468562054822
2008-01-08,0.0006382202771699763
2008-01-09,0.0003635535307517923
2008-01-10,0.00027416000925395423
2008-01-11,0.0005463485703880444
2008-01-14,9.100837277031815e-05
2008-01-15,-0.00027300027300025675
2008-01-16,0.0002730748225014956
2008-01-17,0.00027300027300025675
2008-01-18,0.00118267831149943
2008-01-22,0.0010904134484324146
2008-01-23,9.076881183633922e-05
2008-01-24,0.00018152114721359247
2008-01-25,0.0005444646098005101
2008-01-28,-0.0004534736078360968
2008-01-29,0.0006351510752200529
2008-01-30,0.0006347479143995471
2008-01-31,0.00018124150430454122
2008-02-01,0.00027018211470508646
2008-02-04,-0.0003633060853768244
2008-02-05,0.0002725785934944991
2008-02-06,0.00018257789081665976
2008-02-07,-2.8153638948591464e-05
2008-02-08,2.7246224127530638e-05
2008-02-11,-0.00019980019980025965
2008-02-12,1.816728435444226e-05
2008-02-13,0.0006358434008537639
2008-02-14,0.0001815541031229273
2008-02-15,9.076057360668521e-05
2008-02-19,-0.0001815046737453363
2008-02-20,0.00027230643550879563
2008-02-21,0.00027223230490003303
2008-02-22,-9.07194048807014e-05
2008-02-25,0.0
2008-02-26,0.00027218290691344293
2008-02-27,0.0002721088435373442
2008-02-28,-0.00018135654697126746
2008-02-29,0.0001813894431343943
2008-03-03,0.0002477330431629454
2008-03-04,0.0001816860465115866
2008-03-05,0.0006357856494096925
2008-03-06,0.0005446128710175913
2008-03-07,-0.00036287761952291664
2008-03-10,0.0006352663581088436
2008-03-11,-0.0006348630509706021
2008-03-12,0.0007260186949813452
2008-03-13,9.068649678067864e-05
2008-03-14,0.0003627130939425349
2008-03-17,0.0009064539521392856
2008-03-18,0.00018112660749869391
2008-03-19,0.000452734516479536
2008-03-20,0.00018101185627661387
2008-03-24,-0.0016279069767441978
2008-03-25,-9.1543468192401e-05
2008-03-26,0.00018129079042794594
2008-03-27,0.0004531448250861825
2008-03-28,0.00018117583114407587
2008-03-31,-9.05715062040624e-05
2008-04-01,-4.7192028985620915e-05
2008-04-02,-0.0001815211472137035
2008-04-03,0.002131399782135057
2008-04-04,9.076057360690726e-05
2008-04-07,-0.00027225701061805996
2008-04-08,0.0003631082062454105
2008-04-09,0.00018148820326668869
2008-04-10,0.0005443658138271079
2008-04-11,0.0
2008-04-14,-1.9949220166903814e-05
2008-04-15,-0.00043345079426682087
2008-04-16,0.0003628776195228056
2008-04-17,0.0
2008-04-18,-0.0003627459871223815
2008-04-21,9.071940488047936e-05
2008-04-22,0.0002721335268505154
2008-04-23,0.0
2008-04-24,0.0
2008-04-25,-0.0005441189806837388
2008-04-28,9.073586788854726e-05
2008-04-29,0.00027218290691344293
2008-04-30,0.00027210884353756626
2008-05-01,0.00023032281465362736
2008-05-02,-0.00036226653556070687
2008-05-05,8.174386920978272e-05
2008-05-06,-0.0002633753825753704
2008-05-07,0.0005450581395349818
2008-05-08,9.079353550034419e-05
2008-05-09,-9.07852927826136e-05
2008-05-12,-0.00027238060650092155
2008-05-13,-0.0003632730905458459
2008-05-14,0.0
2008-05-15,9.085127646057956e-05
2008-05-16,0.0004542151162789665
2008-05-19,9.080177971498848e-05
2008-05-20,0.0
2008-05-21,-0.00015162520428557702
2008-05-22,6.084089379809754e-05
2008-05-23,0.0
2008-05-27,9.080177971498848e-05
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,-9.079353550034419e-05
2008-06-02,0.00032674112412611755
2008-06-03,0.00018188432157151269
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,9.092562284052086e-05
2008-06-09,-0.0004545867806163839
2008-06-10,-0.00030925959614325205
2008-06-11,0.0002183684239258632
2008-06-12,0.0
2008-06-13,-0.00014008914763952163
2008-06-16,4.912905109977217e-05
2008-06-17,0.00045487627365359273
2008-06-18,0.0003637355642447382
2008-06-19,9.090082719742654e-05
2008-06-20,-0.00018178512997635288
2008-06-23,9.090909090914145e-05
2008-06-24,0.0003636033087899282
2008-06-25,0.0002726033621083257
2008-06-26,0.0001816860465115866
2008-06-27,-6.357856494099146e-05
2008-06-30,0.0003360794964257785
2008-07-01,0.00022518841369301157
2008-07-02,9.094216078575634e-05
2008-07-03,9.093389106107352e-05
2008-07-07,9.092562284052086e-05
2008-07-08,0.0
2008-07-09,0.00045458678061649493
2008-07-10,0.0
2008-07-11,-9.087604507462821e-05
2008-07-14,0.000363537217122456
2008-07-15,0.00036340510584187413
2008-07-16,9.081827263668352e-05
2008-07-17,0.0
2008-07-18,-9.081002542687955e-05
2008-07-21,0.00018163654527292294
2008-07-22,-0.00018614364841540443
2008-07-23,0.00027699698936056727
2008-07-24,0.0
2008-07-25,9.079353550034419e-05
2008-07-28,9.078529278250258e-05
2008-07-29,-9.07770515612416e-05
2008-07-30,0.0
2008-07-31,0.00045392646391273495
2008-08-01,-0.00014026315789472665
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,9.092562284052086e-05
2008-08-07,0.00027275206836985255
2008-08-08,-9.089256498806542e-05
2008-08-11,-0.00018180165439518614
2008-08-12,0.00018183471224664238
2008-08-13,0.0
2008-08-14,9.090082719742654e-05
2008-08-15,0.00018178512997635288
2008-08-18,-0.00036350418029806875
2008-08-19,0.00045454545454548523
2008-08-20,0.0005315765561109131
2008-08-21,-0.00016801609321714928
2008-08-22,0.0
2008-08-25,0.00018166954310094852
2008-08-26,0.0
2008-08-27,0.00025247479792933625
2008-08-28,-7.082037229733107e-05
2008-08-29,0.0
2008-09-02,0.00018160355942975492
2008-09-03,0.00015457355882886326
2008-09-04,0.00020909661172563432
2008-09-05,-0.00018178512997624185
2008-09-08,-0.00015090909090920146
2008-09-09,0.0003327774918759907
2008-09-10,0.00018178512997657492
2008-09-11,9.087604507440616e-05
2008-09-12,0.00018173557473866175
2008-09-15,0.0014536204233670524
2008-09-16,0.0003628776195228056
2008-09-17,0.0022671624195158557
2008-09-18,-0.00031668476293889025
2008-09-19,-0.0022174955876363978
2008-09-22,0.0
2008-09-23,0.0005442670537010308
2008-09-24,9.066183136896555e-05
2008-09-25,0.000906536125464541
2008-09-26,-0.00027171451861240925
2008-09-29,-0.00045298061242970977
2008-09-30,-0.00027191153811301216
2008-10-01,0.0014052583862194101
2008-10-02,0.0011784969631039033
2008-10-03,-0.0010865628395507754
2008-10-06,-0.00036258158085566983
2008-10-07,0.0007254261878855139
2008-10-08,0.0007249003262050913
2008-10-09,-0.00039840637450183625
2008-10-10,0.0009420631182288641
2008-10-13,-0.0036199095022625416
2008-10-14,0.0031789282470482405
2008-10-15,0.0008148483476686508
2008-10-16,-0.0021711597611725475
2008-10-17,0.0
2008-10-20,-0.0006346328195828699
2008-10-21,-9.071940488081243e-05
2008-10-22,0.0008165487207405508
2008-10-23,-0.0005439216752788356
2008-10-24,0.0004263038548752984
2008-10-27,0.0010245065595619884
2008-10-28,0.0
2008-10-29,0.00027171451861240925
2008-10-30,-0.00018109380659170338
2008-10-31,-0.00045281651874651274
2008-11-03,0.0012684606324182557
2008-11-04,-0.0009970089730808596
2008-11-05,0.00018145527127577665
2008-11-06,0.001360667634252577
2008-11-07,9.058791557214896e-05
2008-11-10,0.00018115942028984477
2008-11-11,0.00018112660749847187
2008-11-12,0.0002716407098877216
2008-11-13,-0.00027156694125107794
2008-11-14,-9.054690329579618e-05
2008-11-17,0.0001811102055599978
2008-11-18,-9.053870529651675e-05
2008-11-19,0.0005432814197754432
2008-11-20,0.00018099547511307712
2008-11-21,0.0005428881650380024
2008-11-24,-0.0004521613311628814
2008-11-25,0.00027141952411113834
2008-11-26,0.0
2008-11-28,0.0001808972503616335
2008-12-01,4.43118104540563e-05
2008-12-02,-0.0001810938065918144
2008-12-03,0.0004528165187467348
2008-12-04,0.0002715669412509669
2008-12-05,-9.049773755664958e-05
2008-12-08,-0.0003620237125531167
2008-12-09,0.0006337709370756173
2008-12-10,0.00018096272167933414
2008-12-11,-0.00018092998009766603
2008-12-12,0.0002714440825188902
2008-12-15,-9.04568068746947e-05
2008-12-16,-0.00036185996019533206
2008-12-17,-0.0004524886877828038
2008-12-18,0.0
2008-12-19,0.00045269352648258376
2008-12-22,0.0
2008-12-23,0.00027149321266950466
2008-12-24,-9.047317470367577e-05
2008-12-26,-0.00018096272167933414
2008-12-29,0.000539819004525155
2008-12-30,-9.056330374945798e-05
2008-12-31,-0.00018114301240823583
2009-01-02,-0.001539994564725089
2009-01-05,0.0007258210851024405
2009-01-06,0.00045330915684482775
2009-01-07,0.00018124150430454122
2009-01-08,-0.0010872519706441874
2009-01-09,0.0007256235827663993
2009-01-12,0.0005438230762260243
2009-01-13,0.0
2009-01-14,0.00018117583114407587
2009-01-15,-0.0006340005434288809
2009-01-16,9.062896501710327e-05
2009-01-20,0.0
2009-01-21,-0.0003624830086088604
2009-01-22,0.0002719608376393623
2009-01-23,0.00036251586006885717
2009-01-26,-0.0003623844899437456
2009-01-27,0.00018125793003442858
2009-01-28,0.0
2009-01-29,-0.0002555273649873513
2009-01-30,-1.6314426122043812e-05
2009-02-02,0.00012054744856349053
2009-02-03,-0.0002719608376394733
2009-02-04,-0.0006347479143997692
2009-02-05,0.0006351510752200529
2009-02-06,-0.0006347479143997692
2009-02-09,0.0003629434715544111
2009-02-10,0.0001814058956914888
2009-02-11,-0.00018137299356113523
2009-02-12,-0.00018140589569159982
2009-02-13,9.07194048807014e-05
2009-02-17,-0.00036284470246727984
2009-02-18,0.00045372050816694376
2009-02-19,-0.00108843537414971
2009-02-20,0.0003632071188597319
2009-02-23,0.0007261504946900477
2009-02-24,-9.070294784585542e-05
2009-02-25,-0.00036284470246727984
2009-02-26,9.074410163334434e-05
2009-02-27,0.00018147173577731657
2009-03-02,0.0003175179170824549
2009-03-03,0.0
2009-03-04,0.00018148820326668869
2009-03-05,-9.07276356377773e-05
2009-03-06,0.0
2009-03-09,0.0
2009-03-10,0.00018147173577731657
2009-03-11,0.0
2009-03-12,0.00018143880976118076
2009-03-13,0.0001814058956914888
2009-03-16,-0.0003627459871223815
2009-03-17,9.071940488047936e-05
2009-03-18,0.0003628447024675019
2009-03-19,-0.00018135654697137849
2009-03-20,-9.069472156730818e-05
2009-03-23,0.0001814058956914888
2009-03-24,-9.06864967804566e-05
2009-03-25,9.069472156708613e-05
2009-03-26,9.068649678067864e-05
2009-03-27,-0.00018135654697137849
2009-03-30,0.00027208416470148045
2009-03-31,0.0
2009-04-01,-0.00017163840783396278
2009-04-02,-0.0001814552712755546
2009-04-03,0.00018148820326668869
2009-04-06,-0.0001814552712755546
2009-04-07,0.0003629764065335994
2009-04-08,0.0
2009-04-09,-9.071117561676445e-05
2009-04-13,9.07194048807014e-05
2009-04-14,0.00018142235123375094
2009-04-15,0.0001813894431343943
2009-04-16,0.0
2009-04-17,-0.00018135654697126746
2009-04-20,0.00027208416470148045
2009-04-21,-0.00018134010336390283
2009-04-22,0.00018137299356135728
2009-04-23,8.160304651383399e-05
2009-04-24,-0.0006255723079993114
2009-04-27,9.07194048807014e-05
2009-04-28,9.071117561676445e-05
2009-04-29,0.0005442176870749105
2009-04-30,-9.065361254656512e-05
2009-05-01,-0.0005621033544875864
2009-05-04,-9.075233687261264e-05
2009-05-05,-0.0001815211472137035
2009-05-06,9.07770515612416e-05
2009-05-07,-9.07688118362282e-05
2009-05-08,-9.077705156135263e-05
2009-05-11,0.00018157058556500516
2009-05-12,9.076881183633922e-05
2009-05-13,9.076057360668521e-05
2009-05-14,0.0
2009-05-15,9.075233687272366e-05
2009-05-18,-0.0001814882032667997
2009-05-19,9.076057360668521e-05
2009-05-20,0.0003630093474906726
2009-05-21,0.0
2009-05-22,-0.0003628776195228056
2009-05-26,-0.0001815046737453363
2009-05-27,0.0001815376236724564
2009-05-28,0.0007260186949813452
2009-05-29,-0.0006348054774643064
2009-06-01,0.0006889292196006203
2009-06-02,-0.0008164005805513241
2009-06-03,0.00045392646391273495
2009-06-04,-0.00018148820326668869
2009-06-05,-0.000363042294427407
2009-06-08,-0.0003631741420010437
2009-06-09,0.0002724795640327571
2009-06-10,0.0005448106782892648
2009-06-11,0.0
2009-06-12,-0.0003630093474905616
2009-06-15,0.0
2009-06-16,0.0006354970494779622
2009-06-17,9.072763563788833e-05
2009-06-18,-9.071940488081243e-05
2009-06-19,-9.07276356377773e-05
2009-06-22,-0.00036294347155430007
2009-06-23,-9.07688118362282e-05
2009-06-24,0.00018155410312270526
2009-06-25,0.00036304229442718494
2009-06-26,9.072763563788833e-05
2009-06-29,-0.0002721582146421042
2009-06-30,0.0002722323049002551
2009-07-01,-0.00020774743717688615
2009-07-02,-9.076057360679624e-05
2009-07-06,0.0
2009-07-07,9.076881183611718e-05
2009-07-08,0.000363042294427407
2009-07-09,-3.992015968079521e-05
2009-07-10,-0.00032300327721290767
2009-07-13,0.00013795607188238357
2009-07-14,4.3559066093656895e-05
2009-07-15,-9.074410163345537e-05
2009-07-16,0.0
2009-07-17,-9.075233687261264e-05
2009-07-20,-7.442367035748187e-05
2009-07-21,7.442920965239352e-05
2009-07-22,9.076057360668521e-05
2009-07-23,0.0
2009-07-24,-9.075233687261264e-05
2009-07-27,0.00018152114721359247
2009-07-28,-9.074410163345537e-05
2009-07-29,0.00018150467374544732
2009-07-30,-0.00018147173577720555
2009-07-31,9.075233687272366e-05
2009-08-03,-0.0003793103448276325
2009-08-04,9.080177971498848e-05
2009-08-05,0.00018158707100046634
2009-08-06,0.00018155410312270526
2009-08-07,-0.00036304229442729596
2009-08-10,9.079353550034419e-05
2009-08-11,0.00018157058556500516
2009-08-12,-4.7199782154838665e-05
2009-08-13,0.00013797510638613453
2009-08-14,0.0
2009-08-17,9.076057360668521e-05
2009-08-18,0.0
2009-08-19,-9.075233687261264e-05
2009-08-20,0.0
2009-08-21,9.076057360668521e-05
2009-08-24,-9.075233687261264e-05
2009-08-25,9.076057360668521e-05
2009-08-26,0.00027225701061794894
2009-08-27,-0.00045363817818899754
2009-08-28,9.076881183611718e-05
2009-08-31,0.000363042294427407
2009-09-01,-0.0007666485211396123
2009-09-02,0.0008455419233490691
2009-09-03,0.0
2009-09-04,-9.074410163345537e-05
2009-09-08,-0.00027225701061805996
2009-09-09,0.0002723311546841689
2009-09-10,-0.00018150467374522528
2009-09-11,0.0003630752473449128
2009-09-14,-0.00027311496234461163
2009-09-15,0.00010982039373774732
2009-09-16,-0.0001089008276462522
2009-09-17,9.076057360668521e-05
2009-09-18,0.0
2009-09-21,-0.00018150467374522528
2009-09-22,0.0001815376236724564
2009-09-23,0.0
2009-09-24,-9.075233687261264e-05
2009-09-25,-9.076057360679624e-05
2009-09-28,-9.076881183633922e-05
2009-09-29,9.077705156146365e-05
2009-09-30,0.0001815376236724564
2009-10-01,0.00011307741174326758
2009-10-02,-0.0001815211472137035
2009-10-05,0.0
2009-10-06,0.00027233115468394686
2009-10-07,0.00018150467374544732
2009-10-08,-9.073586788854726e-05
2009-10-09,-0.00027223230490014405
2009-10-12,0.0
2009-10-13,9.076881183611718e-05
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-19,9.076057360668521e-05
2009-10-20,0.0
2009-10-21,0.000272257010618171
2009-10-22,5.443658138259977e-05
2009-10-23,-0.00014515631520695127
2009-10-26,-0.00018147173577720555
2009-10-27,0.00027134948724927277
2009-10-28,0.00018236271308524898
2009-10-29,-9.978229317841869e-05
2009-10-30,-8.164820510025983e-05
2009-11-02,-0.0002338414080929052
2009-11-03,9.076057360668521e-05
2009-11-04,-0.00027225701061805996
2009-11-05,0.00036310820624563256
2009-11-06,-0.00018148820326668869
2009-11-09,9.076057360668521e-05
2009-11-10,0.00018150467374544732
2009-11-11,-0.00018147173577720555
2009-11-12,9.075233687272366e-05
2009-11-13,0.00018148820326691073
2009-11-16,-0.00018145527127566563
2009-11-17,0.0003629764065335994
2009-11-18,0.0
2009-11-19,-9.071117561676445e-05
2009-11-20,0.0001814388097614028
2009-11-23,-0.0005442176870749105
2009-11-24,0.0004365187403576609
2009-11-25,1.7235420421757297e-05
2009-11-27,-9.071117561676445e-05
2009-11-30,-9.07194048807014e-05
2009-12-01,1.1794592633673773e-06
2009-12-02,-0.00018147173577720555
2009-12-03,0.0
2009-12-04,9.075233687272366e-05
2009-12-07,-0.00027223230490014405
2009-12-08,0.0001815376236724564
2009-12-09,9.075233687272366e-05
2009-12-10,-0.00027223230490014405
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,0.0001815376236724564
2009-12-16,0.0
2009-12-17,-0.00018150467374522528
2009-12-18,9.076881183633922e-05
2009-12-21,0.00018152114721359247
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,-0.00018148820326668869
2009-12-28,0.00036304229442718494
2009-12-29,-0.00018145527127566563
2009-12-30,-3.176043557173713e-05
2009-12-31,-5.898553946814822e-05
2010-01-04,9.075233687272366e-05
2010-01-05,-0.0003629764065335994
2010-01-06,9.077705156146365e-05
2010-01-07,0.0
2010-01-08,0.0003630752473449128
2010-01-11,0.0
2010-01-12,-9.073586788854726e-05
2010-01-13,-9.074410163345537e-05
2010-01-14,0.0
2010-01-15,-9.075233687261264e-05
2010-01-19,0.00018152114721359247
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,-0.00018148820326668869
2010-01-25,0.00036304229442718494
2010-01-26,0.0
2010-01-27,-0.00036291054255122024
2010-01-28,0.0
2010-01-29,0.00036304229442718494
2010-02-01,-0.0002540373797859097
2010-02-02,0.00018150467374522528
2010-02-03,-9.073586788843624e-05
2010-02-04,0.0
2010-02-05,-0.0001814882032667997
2010-02-08,0.00036304229442718494
2010-02-09,0.0
2010-02-10,-9.072763563799935e-05
2010-02-11,9.07358678887693e-05
2010-02-12,0.0
2010-02-16,-0.00027218290691344293
2010-02-17,0.00018150467374522528
2010-02-18,9.07358678887693e-05
2010-02-19,-0.00018145527127566563
2010-02-22,9.074410163334434e-05
2010-02-23,0.0
2010-02-24,-9.073586788843624e-05
2010-02-25,0.0002722323049002551
2010-02-26,-9.07194048807014e-05
2010-03-01,-1.814552712764428e-05
2010-03-02,-0.00045367933944284733
2010-03-03,0.0002723311546841689
2010-03-04,9.075233687272366e-05
2010-03-05,-9.074410163345537e-05
2010-03-08,0.00018150467374544732
2010-03-09,-9.073586788854726e-05
2010-03-10,-9.074410163345537e-05
2010-03-11,-9.075233687250162e-05
2010-03-12,0.00018152114721359247
2010-03-15,0.0
2010-03-16,-0.00027223230490014405
2010-03-17,0.00027230643550879563
2010-03-18,0.0
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,9.074410163334434e-05
2010-03-24,-0.00018147173577720555
2010-03-25,0.0
2010-03-26,-9.075233687250162e-05
2010-03-29,0.0
2010-03-30,0.0002722817208202777
2010-03-31,-9.073586788854726e-05
2010-04-01,-0.0003357531760436183
2010-04-05,-0.00012436456063902313
2010-04-06,0.00021516837152057988
2010-04-07,-9.076881183633922e-05
2010-04-08,0.0
2010-04-09,9.077705156146365e-05
2010-04-12,9.076881183611718e-05
2010-04-13,-9.076057360679624e-05
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0003630752473449128
2010-04-19,-0.00045367933944284733
2010-04-20,0.0002723311546841689
2010-04-21,-9.075233687261264e-05
2010-04-22,9.076057360668521e-05
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,-0.00018150467374522528
2010-04-29,9.076881183611718e-05
2010-04-30,9.076057360668521e-05
2010-05-03,-0.00021680733278872655
